Series,Industry,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3,271,264.9,287.1,299.2,340.5,376.1,411,434.4,469.3,507,556.9,614.2,658.3,689.7,715.9,737.2,756.5,822.3,835.8,868.9,895.6,926.1,943.6,952.2,989.1,1028.2,1058.8,1101,1112.2,1134.7,1133.1,1110.3,1079.2,1052.5,1043.6,1048.8,1045.6,1052.7,1038.7,1011.9,1011.1,1000,994.1,986.7,979.2,967.8,956.1,947.7
1,272,35185.3,39639.7,42664.8,46375.9,51262.4,58514.2,68815.9,81797,95104.9,111380.4,121787.3,138535.5,159994,183196.8,202613.1,226425.6,257545.5,289706.1,314935.9,320692.3,340548.8,356256.5,377421.4,417552.8,464015.7,521820.4,570699,610550.5,679162.1,707755.6,713820.5,738611.9,807645.3,877857.3,937251.9,1000097.3,1059177.1,1013054.2,1033003.1,1087828.4,1132373.6,1155155.6,1234626.5,1297168.5,1364061.1,1444058.7,1523726.9
2,272,233366.7,244930.5,250060.2,244252.4,247827.3,262098.9,287504.3,313091.9,328693.5,348818.4,349387.2,371540.4,405743.2,442025.5,471440.6,505771.2,544464.3,588786.6,594784,586036.7,589152.7,607758.5,633380.5,672882.6,727596.7,793792.1,838822.1,865144.8,919479.7,934602,915304.8,924238.8,974232.3,1030430.1,1057182.8,1093668.6,1127819,1067634.9,1074462.8,1110667.5,1132373.6,1138131.1,1201711.3,1231945.3,1280365.4,1329009.9,1392144.1
3,272,150.8,161.8,170.6,189.9,206.8,223.3,239.4,261.3,289.3,319.3,348.6,372.9,394.3,414.4,429.8,447.7,473,492,529.5,547.2,578,586.2,595.9,620.5,637.7,657.4,680.4,705.7,738.6,757.3,779.9,799.2,829,851.9,886.6,914.4,939.1,948.9,961.4,979.4,1000,1015,1027.4,1052.9,1065.4,1086.6,1094.5
1,273,24933.6,27600.6,29952.6,33014.6,37387.1,42092.6,47706.1,52259.1,57392.6,64269.1,67074.1,75366.7,85931.2,93985.7,101626.2,104879.2,111150.7,118394.8,125637.8,130478.3,137760.3,147628.8,158746.8,169090.9,180672.9,195163,221660,240135,260189,259555,261756,280575,320802,354807,383656,433423,432646,400166,422154,446492,478778,498995,513975,525419,535508,548865,560979.7
2,273,169121.9,170959.2,167101.1,159079.6,170036.7,190011.2,167762.4,179737.1,200287.3,229468.9,286305,220267,239390.1,231743,221958.7,199250.8,200898.3,218257.9,229581.7,220700.5,214402.9,214950.3,226708,232251.9,238101.1,255426.1,287801,301403.8,318248.7,322079.4,315409.1,322911.4,362093.3,389601.5,410470.8,454892.2,450604.3,453105.7,460664.6,482861.5,478778,482461,472696.9,457151.3,424449.4,430356.1,420895.2
3,273,147.4,161.4,179.2,207.5,219.9,221.5,284.4,290.8,286.6,280.1,234.3,342.2,359,405.6,457.9,526.4,553.3,542.5,547.2,591.2,642.5,686.8,700.2,728,758.8,764.1,770.2,796.7,817.6,805.9,829.9,868.9,886,910.7,934.7,952.8,960.1,883.2,916.4,924.7,1000,1034.3,1087.3,1149.3,1261.7,1275.4,1332.8
1,274,19856.4,22661.1,25442.7,27551.9,31946.9,37421,43578.8,51193,57639.2,65921.2,70546.1,80272.4,94789.1,107131.4,118154.8,131711.5,155490.2,175513.4,195986.9,199096.7,215227.8,228834.4,253843.9,284116.4,316669.8,350884.5,399036.5,436083.5,475893.5,472852.6,467841.5,492735.9,531914,580257,622832,665430,685026.7,637466.7,675835.7,713783.2,745230.5,775393,847599,898124,957936,1015708,1080188.5
2,274,96387.9,103040.7,111454.6,108279.3,115924.7,123430.5,134760.5,146124.6,150872.7,156105.9,154086.9,167366.5,189827.2,206827.3,221592,241891.6,267998.5,295044.6,315036.5,313460.5,328092.9,344006.7,373983.3,412896.2,443935.5,480788.6,529291,559925.6,591532.6,578859.6,564058.9,580580.2,607651.2,650000.3,676355.3,707114.7,710965.8,654315.6,690396.7,721571.5,745230.5,764089.8,821620.3,854835.1,893484.8,933377.9,984154.2
3,274,206,219.9,228.3,254.5,275.6,303.2,323.4,350.3,382,422.3,457.8,479.6,499.3,518,533.2,544.5,580.2,594.9,622.1,635.2,656,665.2,678.8,688.1,713.3,729.8,753.9,778.8,804.5,816.9,829.4,848.7,875.4,892.7,920.9,941,963.5,974.2,978.9,989.2,1000,1014.8,1031.6,1050.6,1072.1,1088.2,1097.6
1,275,14679.9,16979.1,19375.7,20935.9,24254.9,29016,34207.8,41187.5,46875.2,54753.7,58762.1,67343.4,80103.5,89604.9,99554.3,111671.5,131980.6,149648.8,167599.4,170822.7,184350.3,195635.9,217755.4,245989.9,276471.8,308914,352568,385374,423179,419465.1,414374,435431.4,469878,513495,549378,588904,605494.7,562630.7,593399.7,630589.2,661652.5,690313,757807,808258,863822,913431,971058.7
2,275,78180.3,83676.9,91664.8,87334.6,91410.1,100135.3,111781.3,124586.4,130658,138714.9,135208.5,145122.3,164632.4,177212,190696.8,209304,231849.7,257473.1,276131.3,273076.2,283526,295835.6,323522.9,354089.6,383955.3,418826.4,463779.5,493331.7,522842.5,507323.8,490655.3,510608.5,532950.7,570521.8,590807.8,620347.8,624586.2,575201.1,605137.4,637345.7,661652.5,680382.7,735314.8,769492.7,806625.9,841054.8,889669.1
3,275,187.8,202.9,211.4,239.7,265.3,289.8,306,330.6,358.8,394.7,434.6,464,486.6,505.6,522.1,533.5,569.3,581.2,607,625.5,650.2,661.3,673.1,694.7,720.1,737.6,760.2,781.2,809.4,826.8,844.5,852.8,881.7,900,929.9,949.3,969.4,978.1,980.6,989.4,1000,1014.6,1030.6,1050.4,1070.9,1086.1,1091.5
1,276,5176.5,5682,6067,6616,7692,8405,9371,10005.5,10764,11167.5,11784,12929,14685.5,17526.5,18600.5,20040,23509.5,25864.5,28387.5,28274,30877.5,33198.5,36088.5,38126.5,40198,41970.5,46468.5,50709.5,52714.5,53387.5,53467.5,57304.5,62036,66762,73454,76526,79532,74836,82436,83194,83578,85080,89792,89866,94114,102277,109129.8
2,276,16617.2,17702.1,18412,19030.2,21881.6,21213.1,21405.7,20865.2,20166.1,18527.2,19460.8,22458.8,25444.2,29557.8,30949.9,32794.2,36372.3,38110.2,39659.5,40927.3,44964.7,48525.8,50925.9,59359.7,60311.8,62064.9,65407.7,66360.2,68383.4,71575,73950.9,69968.8,74773.9,79528.2,85825.2,86838.5,86395.5,79112.3,85300.3,84228.8,83578,83708.8,86327.6,85390.2,86923.7,92367,94636
3,276,311.5,321,329.5,347.7,351.5,396.2,437.8,479.5,533.8,602.8,605.5,575.7,577.2,593,601,611.1,646.4,678.7,715.8,690.8,686.7,684.1,708.6,642.3,666.5,676.2,710.4,764.2,770.9,745.9,723,819,829.6,839.5,855.9,881.2,920.6,945.9,966.4,987.7,1000,1016.4,1040.1,1052.4,1082.7,1107.3,1153.2
1,277,14874.2,16361.2,17672.8,19487,21392.3,22928.4,25372.6,27867,31260.4,35007.9,38806.2,42401.7,45838.5,49415,53150.8,57111,63479.5,69470.7,75178,79965.9,85179.6,89803.5,94825.7,101136.7,108814.5,113120.5,121745.5,129967.5,141721.5,155568.5,166292.5,176654,185356,195128,213484,236607,257301,273519,292913,306429,309438,319755,330762,341262,348976,357330,365657
2,277,156271.7,156772.2,148138.5,149762.8,152309.8,151916.3,156929,158549.5,160587.5,164718.4,173982.5,179685.5,185164.9,191886.3,199236.7,205095.7,212832.9,219318.3,224340.2,224978,226974.7,231910.1,235689.6,243827.2,250879,244226.4,254715,261741,273048.2,286452.7,301828.2,297254.1,286947.1,280941.8,289060.1,303297.8,311761.4,313997,321185,320475.9,309438,307777.9,308099.8,308308.5,307349.4,307245.1,305393.7
3,277,95.2,104.4,119.3,130.1,140.5,150.9,161.7,175.8,194.7,212.5,223,236,247.6,257.5,266.8,278.5,298.3,316.8,335.1,355.4,375.3,387.2,402.3,414.8,433.7,463.2,478,496.5,519,543.1,551,594.3,646,694.5,738.5,780.1,825.3,871.1,912,956.2,1000,1038.9,1073.6,1106.9,1135.4,1163,1197.3
1,278,61194.3,68495.3,77134.5,90066.9,103482.1,117899.7,133580.7,151468.4,174417.7,204516.4,226962.4,257080.8,283014.4,311546.3,342108.2,382716.2,432756.7,476766.2,532676,580302.1,636197.9,673155.4,705287.3,747478.3,784880.7,816282.5,866170.5,909413.3,969367,1052765.5,1140472.5,1219278.5,1297168.5,1384203.5,1461159.5,1544315,1643521.9,1724080,1799647.2,1868533.8,1956016,1995440.4,2071185,2190486.2,2308775.7,2427851.9,2536986.1
2,278,466439.6,501071.5,515781.7,543073.9,569716.1,597260.5,626225.1,647945.7,666418.8,701134.5,711639.9,756608.4,786517.3,824253.7,862416.1,911494.3,963220,994091.6,1040071.9,1066313.3,1111171.8,1130334.8,1145728.6,1180502,1213079.3,1232822.7,1273286,1308714.8,1358999.8,1425794.5,1505517.7,1554249.3,1599169.8,1652237.5,1691943.4,1725253.7,1788180.7,1829599.7,1865801.9,1901633.4,1956016,1967156.6,2016246.7,2114846,2199280.5,2277918.5,2359736.1
3,278,131.2,136.7,149.5,165.8,181.6,197.4,213.3,233.8,261.7,291.7,318.9,339.8,359.8,378,396.7,419.9,449.3,479.6,512.2,544.2,572.5,595.5,615.6,633.2,647,662.1,680.3,694.9,713.3,738.4,757.5,784.5,811.2,837.8,863.6,895.1,919.1,942.3,964.5,982.6,1000,1014.4,1027.2,1035.8,1049.8,1065.8,1075.1
1,279,26378.5,29942.5,33163,38453.5,43268.5,49397.9,54480.2,61219.3,70221.2,83133.8,89978.4,103511.1,117241,132285.5,147637.9,170760.9,195284.2,214167.6,240520.2,262732.9,292705.6,309389.3,327754,351085.5,367199.4,388193,408019,426577.8,453625.5,492480,529561,566791,607355,642924,671753,707876.5,747740.4,773438.5,804875.7,835120.3,868802.5,876289.4,912185,969780.2,1021250.7,1071978.9,1119942.3
2,279,183856.8,202351.6,205898,213341.7,218061.9,228524.2,234045.9,241875.9,249747,268219.1,267748,286936.9,304837.8,324396.1,340228,370040.3,395481.4,407194.3,428909.9,442788.9,468161,476199.9,485650.1,505517.4,520602.2,536159.3,551420.2,565409.9,589273.1,619246.6,658766.8,690509.5,721868.5,744176.6,762830.3,775606.7,801962.3,811382.7,827001,845661.7,868802.5,869449.8,896468.4,952309.6,993921.6,1033973.1,1059659.5
3,279,143.5,148,161.1,180.2,198.4,216.2,232.8,253.1,281.2,309.9,336.1,360.7,384.6,407.8,433.9,461.5,493.8,526,560.8,593.4,625.2,649.7,674.9,694.5,705.3,724,739.9,754.5,769.8,795.3,803.9,820.8,841.4,863.9,880.6,912.7,932.4,953.2,973.2,987.5,1000,1007.9,1017.5,1018.3,1027.5,1036.8,1056.9
1,280,30830.4,34137.4,39129.4,46017.3,53607.3,60821.3,70025.8,79560.7,91722.7,107303.7,121735.6,136744.6,146995.5,157908.5,170680.4,185209.4,205235.3,227580.2,253440.1,277945.1,301229,317965.9,328578.9,344058.8,362666.7,366513.5,391838.5,409071.5,432625.5,466656.5,510403.5,546098.5,579692.5,624406.5,665013.5,702442,750467,797226,832185,869039,917773,946442,979122,1034483,1090960,1146309,1194731.1
2,280,265709.6,278553.9,289350.6,306879.7,328650.4,344873.7,365836.9,378036.1,389224.5,405959.3,418088.1,438159.1,444363.8,455367.6,473583.5,488075,505050.5,522895.8,543797.2,558721.1,575723.6,582136.1,583797.6,593980.9,608719.8,602335.5,623417.8,636818,653008.4,678451.9,712799.3,725461.9,737172.2,764841,783074.3,797741.3,827233.4,854385,868914.1,888224.6,917773,928569.3,947215.6,989265.6,1027273.9,1058887.7,1105352.8
3,280,116,122.6,135.2,150,163.1,176.4,191.4,210.5,235.7,264.3,291.2,312.1,330.8,346.8,360.4,379.5,406.4,435.2,466.1,497.5,523.2,546.2,562.8,579.2,595.8,608.5,628.5,642.4,662.5,687.8,716.1,752.8,786.4,816.4,849.2,880.5,907.2,933.1,957.7,978.4,1000,1019.2,1033.7,1045.7,1062,1082.6,1080.9
1,281,3985.4,4415.4,4842.1,5596.1,6606.2,7680.5,9074.8,10688.4,12473.8,14079,15248.4,16825.2,18777.9,21352.3,23789.9,26745.9,32237.1,35018.4,38715.7,39624.2,42263.3,45800.2,48954.4,52334,55014.6,61576,66313,73764,83116,93629,100508,106389,110121,116873,124393,133996.5,145314.5,153415.5,162586.5,164374.5,169440.5,172709,179878,186223,196565,209564,222312.7
2,281,23429.8,25842.6,26783.9,29670.7,31308.3,32642.7,36154.2,38041.4,37968.2,37860.9,37838.7,43053.5,47629.7,53808.6,57964.6,61100.5,69194.4,70980.6,74094.4,71606.7,73219.7,77744.2,81341.1,85111.3,87744.7,96683.8,101248.9,109360.5,119058.4,130130.4,135495.4,138792.6,139775,142962,145739.7,151670.1,158793.2,163853.3,169912.8,167739.9,169440.5,169114.7,172614.1,173698.1,178693.9,185828.3,195030.7
3,281,170.1,170.9,180.8,188.6,211,235.3,251,281,328.5,371.9,403,390.8,394.2,396.8,410.4,437.7,465.9,493.4,522.5,553.4,577.2,589.1,601.8,614.9,627,636.9,655,674.5,698.1,719.5,741.8,766.5,787.8,817.5,853.5,883.5,915.1,936.3,956.9,979.9,1000,1021.3,1042.1,1072.1,1100,1127.7,1139.9
1,282,11582.4,13145,14937.5,16820.6,18817.9,21034.5,22967,25378.6,28652.3,32933.5,35073.6,38588.7,41121,44858.3,46791.6,49427.2,55855.4,61284.6,69712.3,72796,81556.6,89707.7,97056.5,108128.5,117676.5,127377,133530,142563,151457,159990,167272,180458,191883,202013,222694,241509,247532,244099,245902,252149,264524,274075,288444,305333,320193,340359,359366.2
2,282,73255.7,80719.8,85712.4,88606.8,93450.2,101929.9,102474.7,101268.9,104242.7,108417.6,105487.9,112698.2,113436.6,120532.8,117351.7,117572.7,126862.5,130420.9,139638.5,138469.1,154738,163425.3,169990.2,181622.5,191621,203914.5,201518.3,206343.1,207571.8,212483,215049.2,225332,232813.6,236914.5,252437.1,264695.8,263429.5,257003.4,256138.3,258725.9,264524,270183.5,278697.6,286985.3,293069.5,305910.3,319018.9
3,282,158.1,162.8,174.3,189.8,201.4,206.4,224.1,250.6,274.9,303.8,332.5,342.4,362.5,372.2,398.7,420.4,440.3,469.9,499.2,525.7,527.1,548.9,571,595.3,614.1,624.7,662.6,690.9,729.7,753,777.8,800.9,824.2,852.7,882.2,912.4,939.7,949.8,960,974.6,1000,1014.4,1035,1063.9,1092.5,1112.6,1126.5
1,283,6113.5,6804.1,7545.9,8291.3,9113.4,10034.1,11078.7,12346,14030.2,15929.5,16961.4,18571.8,19895.8,21269.2,22004.7,23141.4,25751.2,27088.4,32124,33897.9,37031,41799,45479.5,50100.6,55121.7,59312,64578,69220,75863,83005,90977,97441,101117,106404,116429,126641,131769,133254,134043,136600,144745,149524,159115,169452,177749,189924,201078.3
2,283,33174.8,35105.6,36634.5,37232.1,39458.3,41900.4,44137.8,45852.1,49778.8,53274,54051.3,55785.7,56412.8,57877.1,57907.7,58655.8,61930.2,61780.8,69303.5,69644.2,74874.2,83546.5,88651.6,94210.5,99988.4,106709.5,105616.6,106863.8,107892.3,113756.2,119301.6,123861.3,124240.5,125889.3,133021.9,139073.2,140416.4,139708.3,138191.2,139708.4,144745,147399.9,153643.3,158466.1,160638.7,167523.3,175592
3,283,184.3,193.8,206,222.7,231,239.5,251,269.3,281.9,299,313.8,332.9,352.7,367.5,380,394.5,415.8,438.5,463.5,486.7,494.6,500.3,513,531.8,551.3,555.8,611.4,647.7,703.1,729.7,762.6,786.7,813.9,845.2,875.3,910.6,938.4,953.8,970,977.8,1000,1014.4,1035.6,1069.3,1106.5,1133.7,1145.1
1,284,5601.8,6204.4,6802.3,7457.1,8195.1,8993,9951.3,11093.9,12603.3,14259,15200.1,16709.2,17997.3,19176.9,19982,20956.8,23309.6,24341.9,29031.2,30681.7,33510.4,37961.8,41395,45676.9,50529.3,54412.1,59158.3,63313.2,69322.6,75751.5,83004.2,88896.5,92206.3,96910.7,106053.9,115270.7,119679.1,120808.5,121323.1,123454.7,130593.3,134883.7,143514.6,152890.1,160418.6,171382.7,181459
2,284,31312.1,33096,34249.3,34948.6,37164.3,39349.3,41415.5,43075.8,46969.9,50104.3,50878.5,52490.2,52924.3,53791.9,53925,54226.8,56981.7,56522.9,63680,64000.9,69056.1,77131.6,81319.1,86093.8,90997.5,96891.3,95753.7,96907.3,97959.9,102731.2,108880.3,113237.2,113506.2,114806.9,121315.2,126732.4,127583.8,126694.1,125096.6,126303.8,130593.3,132916.1,138489.9,142729.2,144747.2,150946.3,158259.2
3,284,178.9,187.5,198.6,213.4,220.5,228.5,240.3,257.5,268.3,284.6,298.8,318.3,340.1,356.5,370.6,386.5,409.1,430.7,455.9,479.4,485.3,492.2,509,530.5,555.3,561.6,617.8,653.3,707.7,737.4,762.3,785,812.3,844.1,874.2,909.6,938,953.5,969.8,977.4,1000,1014.8,1036.3,1071.2,1108.3,1135.4,1146.6
1,285,5468.9,6340.9,7391.6,8529.3,9704.5,11000.3,11888.4,13032.6,14622.1,17004,18112.2,20016.9,21225.2,23589.1,24786.9,26285.8,30104.2,34196.2,37588.3,38898.1,44525.6,47908.7,51577,58028,62554.8,68065,68952,73343,75594,76985,76295,83017,90766,95609,106265,114868,115763,110845,111859,115549,119779,124551,129329,135881,142444,150435,158287.9
2,285,39388.8,45368.6,49059.2,51583.7,54151.7,60549.2,58307.9,54980.4,53794.7,54451.9,50942.3,56204.8,56328.4,61812.5,58730.2,58273.6,64074.9,67523.7,69575.8,68204.8,78769.9,79386.5,81144.5,87104.5,91425.3,97045.9,95774.5,99173.4,99411.5,98683.9,95924.6,101611.3,108600.2,111040.8,119412.4,125615.4,123013,117286.5,117955.2,119023.9,119779,122783.5,125053.2,128516.5,132451.8,138414.4,143419.5
3,285,138.8,139.8,150.7,165.3,179.2,181.7,203.9,237,271.8,312.3,355.5,356.1,376.8,381.6,422,451.1,469.8,506.4,540.3,570.3,565.3,603.5,635.6,666.2,684.2,701.4,719.9,739.5,760.4,780.1,795.4,817,835.8,861,889.9,914.4,941.1,945.1,948.3,970.8,1000,1014.4,1034.2,1057.3,1075.4,1086.8,1103.7
1,286,56850.1,63010.1,68295.2,76359.2,85568.7,93328.7,105959.7,121561.3,133543.3,148061.3,157735.4,171073.4,186707.5,199878.5,214561.5,237724.6,263671.7,279344.7,300181.7,307265.8,321986.8,340294.8,358678.9,373398,392450,423449.5,449060.5,475940.5,518729.5,529640.5,553174.5,577525,615300.5,652982,689796.5,714396,730889,711076,733323.5,777896.5,828918.5,865341.5,924766.5,991835.5,1043414.5,1071522.5,1113881.4
2,286,302287.1,315330,308530.7,317508.4,335440.4,343324.4,361665.8,378375.4,381354.5,390131.4,395211.3,411592.5,431197,444201.4,458451.5,489805.3,522205.5,529853.3,543769.9,534573.6,547540.3,566283.8,587129.4,597906.2,612333.9,642321.7,663011.5,683494.7,725679.6,716763.8,732533.5,750176.2,777028.7,795035.4,812660.1,809548.7,795122.2,756744,772658.8,800692.8,828918.5,847073.1,882944.4,923790.9,949253.3,953172.1,989073.8
3,286,188.1,199.8,221.4,240.5,255.1,271.8,293,321.3,350.2,379.5,399.1,415.6,433,450,468,485.3,504.9,527.2,552,574.8,588.1,600.9,610.9,624.5,640.9,659.2,677.3,696.3,714.8,738.9,755.2,769.9,791.9,821.3,848.8,882.5,919.2,939.7,949.1,971.5,1000,1021.6,1047.4,1073.7,1099.2,1124.2,1126.2
1,287,12456.1,13579.1,14433.6,15818.6,18026.6,19539.6,22305.7,26195.2,28990.2,33571.2,35745.2,38928.3,45228.3,50557.3,53752.4,61180.4,67264.5,70835.5,74610.5,75972.5,82384.6,86393.6,92815.6,98863.7,106176.7,116483.5,123761.5,133821.5,150321.5,144685.5,147636.5,151250.5,163140.5,177408.5,187475.5,192794.5,197994.5,181936.5,185668.5,198741.5,214942,225962.5,244338.5,258131.5,266584.5,273893.5,282132.8
2,287,54050.8,56925.1,56753.3,58236.7,63576.4,66017.7,71518.4,78876.9,81021.7,87579.8,88920.9,93321.5,104194.2,112371,115167.5,126811.4,134337.1,135865.7,136215.1,132281.9,139089.7,141256.9,149112.3,155242.7,161749,172124.4,176814.8,184444,201403.5,186424,188798.3,190862,201065.5,207505,211371,207611.8,205877.6,191373.1,195091.4,204510.7,214942,221245.5,232459.8,241043.9,244046.8,245604.7,251212.9
3,287,230.5,238.5,254.3,271.6,283.5,296,311.9,332.1,357.8,383.3,402,417.1,434.1,449.9,466.7,482.5,500.7,521.4,547.7,574.3,592.3,611.6,622.5,636.8,656.4,676.7,699.9,725.5,746.4,776.1,782,792.5,811.4,855,887,928.6,961.7,950.7,951.7,971.8,1000,1021.3,1051.1,1070.9,1092.4,1115.2,1123.1
1,288,44394,49431,53861.6,60540.6,67542.1,73789.1,83654.1,95366.1,104553.1,114490.1,121990.1,132145.1,141479.1,149321.1,160809.2,176544.2,196407.2,208509.2,225571.2,231293.2,239602.2,253901.3,265863.3,274534.3,286273.3,306966,325299,342119,368408,384955,405538,426274.5,452160,475573.5,502321,521601.5,532894.5,529139.5,547655,579155,613976.5,639379,680428,733704,776830,797629,831748.6
2,288,249355.3,259424.3,252540.3,260087,272407.1,277740.5,290410.3,299519,300299.5,302423.2,306158.2,318128.5,326831.1,331648.5,343094.3,362815,387669.1,393779.4,407298.7,402029.6,408169,424777.5,437694.8,442249.3,450080.9,469585.9,485599.9,498325.2,523180.5,530061.7,543551.6,559235.1,575758.6,587241.9,601037.2,601881.9,589058.3,565373,577572.5,596182.6,613976.5,625827.8,650480.7,682744.4,705182.2,707548.2,737814.5
3,288,178,190.5,213.3,232.8,247.9,265.7,288.1,318.4,348.2,378.6,398.5,415.4,432.9,450.2,468.7,486.6,506.6,529.5,553.8,575.3,587,597.7,607.4,620.8,636,653.7,669.9,686.5,704.2,726.2,746.1,762.2,785.3,809.8,835.8,866.6,904.7,935.9,948.2,971.4,1000,1021.7,1046,1074.6,1101.6,1127.3,1127.3
1,289,48013,51639.3,55556.9,61693.9,69116.4,78485.1,86020.4,94021.5,100123.7,108258.5,113513.2,127906.4,143834.5,162324,174107.9,191236.4,212272.2,230519.6,244174.1,243939.7,267719.8,280811,302544.3,326942.1,347041.1,352127.8,384673,402543.1,426403.7,442605,458376.5,469400.2,488287.8,497631.4,523286.1,534334.9,553848.4,526487.3,535449.2,548246.8,576265.5,588109.6,624639.5,645161.2,675134.5,695425.4,726300.6
2,289,245262.8,251228.9,244995.6,251967.7,265346.4,282467.2,289323.5,287499,275234.7,271936.5,267456,287628.2,309214.6,338662.7,352572.7,371634.2,394614.3,411532.8,420768.7,403187.2,428930.6,439931.6,465968.2,493452.3,513257.2,508318.9,544042.6,565901.6,582174.8,592820.6,607628.8,608736,613247.7,604150.8,611641.8,603780.6,605031.1,563920.2,561216.7,561184.8,576265.5,572686.3,593087,599269.2,615650.4,617690.6,637343.5
3,289,195.8,205.5,226.8,244.8,260.5,277.9,297.3,327,363.8,398.1,424.4,444.7,465.2,479.3,493.8,514.6,537.9,560.1,580.3,605,624.2,638.3,649.3,662.6,676.2,692.7,707.1,711.3,732.4,746.6,754.4,771.1,796.2,823.7,855.5,885,915.4,933.6,954.1,976.9,1000,1026.9,1053.2,1076.6,1096.6,1125.8,1139.6
1,290,20613.7,22154.4,23857.3,27204,30480.9,35169.7,37931.8,41871.8,43912.2,46804,47297.5,53015.9,60531,70611.7,74425.3,83180.2,91859.4,98203.5,101385.8,97006.4,105252.7,110242.7,118228.2,128509.4,134348.9,134304.8,143475.4,148392.9,154439.6,158007.8,160685.3,163279.4,168782.2,171111.9,178916.2,181466.5,185056.7,173410.2,176173.3,179031,186121.7,188828.6,200612.2,207346.5,217968.6,225194.9,234696.4
2,290,102553,104946.9,105579.1,111776.7,118157.8,128191.6,129147.1,130211.8,124391.2,120568.4,113930.4,121608.7,132159.8,149582.7,153674.3,164125.8,174199.4,179970.2,179086.2,163616.5,170040.8,174652,185178,199923.3,206389.9,203899.8,214063.7,215727.2,218330.5,216601.4,212996,210354.1,211737.1,207678.2,208759.5,205506,201723,183731.7,183834.9,182521.2,186121.7,185520.6,193655.4,196960,203592.6,205245.6,212312.2
3,290,201,211.1,226,243.4,258,274.4,293.7,321.6,353,388.2,415.1,436,458,472.1,484.3,506.8,527.3,545.7,566.1,592.9,619,631.2,638.5,642.8,650.9,658.7,670.2,687.9,707.4,729.5,754.4,776.2,797.1,823.9,857,883,917.4,943.8,958.3,980.9,1000,1017.8,1035.9,1052.7,1070.6,1097.2,1105.4
1,291,11600.4,12489.1,13006.2,14043.5,15661.8,17665.1,19820.8,21369.3,22598.9,23693.6,24768,29675.3,32790,36911.3,40433.5,44928.9,51490,56433.1,61439.2,60617.3,69225.9,73403,78322.2,85380.3,90563.7,94172.6,102302.9,107311.2,113586.5,118203.3,122448.8,127116.2,134109.1,138776.8,147981.6,153150.1,158371.9,150572.2,154854.3,159339,167676.2,169924.5,180517.3,186598.4,195875.7,202613.7,211135.5
2,291,67306.6,69847.8,67117.6,67341.6,69942.5,74032.3,76048,74618.5,70468.4,67262.5,65637.3,74292.6,77687.4,83374.4,87740.9,93524.7,103681,108462.6,111696.9,105735.2,117087.3,121202.5,126179,133653.5,138967,141927.2,150556.1,161394.8,165082.6,165210.4,169664.5,171855.8,175776.4,175806.5,180060.4,179637.7,176277.1,162288.1,162581,163302,167676.2,165566.8,172480.4,174404.3,179196.3,182380,187077.1
3,291,172.4,178.8,193.8,208.5,223.9,238.6,260.6,286.4,320.7,352.3,377.3,399.4,422.1,442.7,460.8,480.4,496.6,520.3,550.1,573.3,591.2,605.6,620.7,638.8,651.7,663.5,679.5,664.9,688.1,715.5,721.7,739.7,763,789.4,821.8,852.6,898.4,927.8,952.5,975.7,1000,1026.3,1046.6,1069.9,1093.1,1110.9,1128.6
